image_name,image_patch_index,corr_max_1,corr_max_2,corr_max_3,corr_max_4,corr_max_5,corr_max_6,corr_max_7,corr_max_8,eudist_1,eudist_2,eudist_3,eudist_4,eudist_5,eudist_6,eudist_7,eudist_8,Variance,Entropy,type
195,8,0,0,0,2672093,2019448,18247,12642,36323,0.968822711,0.968822711,0.968822711,0.133253037,0.034890565,0.231528702,0.118056583,0.138557741,96.22081161,1.70566026,Original
195,9,22484,12642,32496,5342,30395,17725,8406,26494,0.218846521,0.118056583,0.091688146,0.326933616,0.041311864,0.596412475,0.777612502,0.862099296,5.262497928,1.471612346,Original
195,10,11353,8406,58406,39400,50769,60815,29596,53824,0.457073926,0.777612502,0.809558103,0.243337005,0.122149741,0.162292849,0.056057039,0.078055736,36.61973739,3.501900914,Original
195,11,41453,29596,67307,804891,661138,0,0,0,0.2384335,0.056057039,0.091533196,0.154283477,0.04892335,1.454720159,1.454720159,1.454720159,63.54026794,3.984545963,Original
195,12,0,0,0,2019448,0,32496,1594871,0,0.949625353,0.949625353,0.949625353,0.034890565,0.949625353,0.091688146,0.107398788,0.949625353,317.9714224,1.701527341,Original
195,13,36323,1594871,0,30395,0,58406,1047770,0,0.138557741,0.107398788,0.876217309,0.041311864,0.876217309,0.809558103,0.895523545,0.876217309,89.50265893,1.287715491,Original
195,14,26494,1047770,0,50769,0,67307,821827,0,0.862099296,0.895523545,1.500316831,0.122149741,1.500316831,0.091533196,0.0873927,1.500316831,90.70052993,4.258929141,Original
195,15,53824,821827,0,661138,0,0,0,0,0.078055736,0.0873927,1.448059595,0.04892335,1.448059595,1.448059595,1.448059595,1.448059595,147.7334349,4.592730057,Original
196,0,0,0,0,0,2190271,0,1964566,7617,0.23042581,0.23042581,0.23042581,0.23042581,0.01343029,0.23042581,0.035342012,0.028729343,236.7559264,0.52120386,Forged
196,1,0,1964566,23089,0,7280,0,2047989,6042,0.196665313,0.035342012,0.04424668,0.196665313,0.010334318,0.196665313,0.295431349,0.268051883,124.6535309,0.398169346,Forged
196,2,0,2047989,6896,0,5905,0,1956651,58018,0.488534407,0.295431349,0.289239787,0.488534407,0.029808606,0.488534407,0.0199261,0.060245159,125.1777963,0.672102799,Forged
196,3,0,1956651,10664,0,1848950,0,0,0,0.505307063,0.0199261,0.046245197,0.505307063,0.055710072,0.505307063,0.505307063,0.505307063,230.0663719,0.769661629,Forged
196,4,0,0,0,2190271,1537764,23089,2530,15836,0.239514198,0.239514198,0.239514198,0.01343029,0.879310253,0.04424668,0.037422664,0.567424952,143.543417,0.445238252,Forged
196,5,7617,2530,2240,7280,910,6896,755,1267,0.028729343,0.037422664,0.905575945,0.010334318,0.595624802,0.289239787,0.261636392,0.735257628,0.391767498,0.341302256,Forged
196,6,6042,755,2087,5905,5553,10664,7732,5956,0.268051883,0.261636392,0.384747489,0.029808606,0.548426913,0.046245197,0.077128855,0.806973803,1.648044348,0.66254904,Forged
196,7,58018,7732,42899,1848950,625502,0,0,0,0.060245159,0.077128855,0.479407779,0.055710072,0.733905756,0.525799333,0.525799333,0.525799333,124.9062859,1.25391359,Forged
196,8,0,0,0,1537764,1069075,2240,12630,20503,1.059396209,1.059396209,1.059396209,0.879310253,0.599800388,0.905575945,0.318899864,0.632467642,76.03386849,2.266426151,Original
196,9,15836,12630,14320,910,14491,2087,9220,9083,0.567424952,0.318899864,0.284750567,0.595624802,0.317548201,0.384747489,0.183172648,0.103003775,6.57421875,1.908716497,Original
196,10,1267,9220,34171,5553,26013,42899,23097,38538,0.735257628,0.183172648,0.486093929,0.548426913,0.170289431,0.479407779,0.282837622,0.214108534,37.79309305,3.526013407,Original
196,11,5956,23097,24517,625502,290958,0,0,0,0.806973803,0.282837622,0.353920505,0.733905756,0.300589485,1.154773899,1.154773899,1.154773899,42.18109035,3.139327429,Original
196,12,0,0,0,1069075,0,14320,578681,0,0.547627729,0.547627729,0.547627729,0.599800388,0.547627729,0.284750567,0.035883914,0.547627729,102.4893304,1.228868817,Original
196,13,20503,578681,0,14491,0,34171,423386,0,0.632467642,0.035883914,0.526237913,0.317548201,0.526237913,0.486093929,0.392546272,0.526237913,59.53726147,0.936235691,Original
196,14,9083,423386,0,26013,0,24517,316683,0,0.103003775,0.392546272,0.859972848,0.170289431,0.859972848,0.353920505,0.101840475,0.859972848,29.48705171,2.2661167,Original
196,15,38538,316683,0,290958,0,0,0,0,0.214108534,0.101840475,0.952138512,0.300589485,0.952138512,0.952138512,0.952138512,0.952138512,72.99142804,2.057610295,Original
197,0,0,0,0,0,889705,0,572793,13489,0.291867675,0.291867675,0.291867675,0.291867675,0.162398908,0.291867675,0.026012382,0.325893317,76.38318008,0.57223941,Forged
197,1,0,572793,20226,0,10868,0,560497,40439,0.316674331,0.026012382,0.151126491,0.316674331,0.310443111,0.316674331,0.30937637,1.279252581,34.8683822,0.466310517,Forged
197,2,0,560497,10483,0,39834,0,563128,22390,0.609652837,0.30937637,0.130268196,0.609652837,1.089391729,0.609652837,0.041773481,0.743931079,35.37068078,0.86915822,Forged
197,3,0,563128,58614,0,656143,0,0,0,0.639211091,0.041773481,1.05808048,0.639211091,0.710284623,0.639211091,0.639211091,0.639211091,83.14338122,1.178982056,Forged
197,4,0,0,0,889705,1967569,20226,17972,5566,0.411525141,0.411525141,0.411525141,0.162398908,0.217997041,0.151126491,0.169840996,0.18278561,84.96565996,1.349045443,Forged
197,5,13489,17972,26195,10868,1618,10483,11013,2689,0.325893317,0.169840996,0.081671652,0.310443111,0.136490666,0.130268196,1.019465504,0.399280285,3.740370598,1.283347036,Forged
197,6,40439,11013,5852,39834,8953,58614,58988,70110,1.279252581,1.019465504,1.11463242,1.089391729,0.777146047,1.05808048,0.368588628,0.807496046,85.65235136,6.111068725,Forged
197,7,22390,58988,9099,656143,1304852,0,0,0,0.743931079,0.368588628,0.415442316,0.710284623,0.442996333,1.165666598,1.165666598,1.165666598,95.33866787,4.466881098,Forged
197,8,0,0,0,1967569,3460414,26195,9116,48214,0.624721615,0.624721615,0.624721615,0.217997041,0.213850237,0.081671652,0.096087201,0.062938051,208.1294603,1.17088351,Original
197,9,5566,9116,20127,1618,19931,5852,1214,20277,0.18278561,0.096087201,0.141001727,0.136490666,0.053571418,1.11463242,0.46982583,0.588619865,1.307149198,0.721452037,Original
197,10,2689,1214,24021,8953,25204,9099,13808,27101,0.399280285,0.46982583,0.42180927,0.777146047,0.140795218,0.415442316,0.083360661,0.060112026,4.535920259,1.380697602,Original
197,11,70110,13808,51206,1304852,3331682,0,0,0,0.807496046,0.083360661,0.197613757,0.442996333,0.045876166,0.881592276,0.881592276,0.881592276,195.9202842,1.665803323,Original
197,12,0,0,0,3460414,0,20127,3776204,0,0.434977624,0.434977624,0.434977624,0.213850237,0.434977624,0.141001727,0.191169664,0.434977624,443.5673901,0.758940709,Original
197,13,48214,3776204,0,19931,0,24021,3870414,0,0.062938051,0.191169664,0.619250919,0.053571418,0.619250919,0.42180927,0.543770579,0.619250919,233.5666422,0.831304343,Original
197,14,20277,3870414,0,25204,0,51206,3891040,0,0.588619865,0.543770579,1.054491968,0.140795218,1.054491968,0.197613757,0.159328315,1.054491968,243.4546715,1.992091314,Original
197,15,27101,3891040,0,3331682,0,0,0,0,0.060112026,0.159328315,0.917824656,0.045876166,0.917824656,0.917824656,0.917824656,0.917824656,476.7178307,1.791265109,Original
198,0,0,0,0,0,2855409,0,6441204,28783,0.454724574,0.454724574,0.454724574,0.454724574,0.538042985,0.454724574,0.044740017,0.44852798,737.6398613,0.848025323,Forged
198,1,0,6441204,67047,0,16405,0,7272884,85829,0.429588863,0.044740017,0.578083937,0.429588863,0.489052791,0.429588863,0.076327367,0.828781036,406.3781783,0.617984083,Forged
198,2,0,7272884,17394,0,93518,0,7938693,129299,0.49816672,0.076327367,0.419432954,0.49816672,0.773422775,0.49816672,0.448961295,0.355600838,479.2533897,0.715910023,Forged
198,3,0,7938693,132083,0,5765979,0,0,0,0.051490947,0.448961295,1.079672373,0.051490947,0.560021592,0.051490947,0.051490947,0.051490947,953.8255319,0.248439486,Forged
198,4,0,0,0,2855409,643080,67047,11159,11521,0.926966922,0.926966922,0.926966922,0.538042985,0.203122535,0.578083937,0.098895986,0.188228773,101.3158977,2.051707041,Forged
198,5,28783,11159,5173,16405,2131,17394,7287,6309,0.44852798,0.098895986,0.11375419,0.489052791,0.094133545,0.419432954,0.437427013,0.431714749,4.060636386,1.37167492,Forged
198,6,85829,7287,5840,93518,24425,132083,62337,36422,0.828781036,0.437427013,0.512947142,0.773422775,0.156171726,1.079672373,0.522886717,0.167160054,44.02147209,4.270463899,Forged
198,7,129299,62337,57617,5765979,2226720,0,0,0,0.355600838,0.522886717,0.601477094,0.560021592,0.582979308,0.596235252,0.596235252,0.596235252,336.0972721,3.928090578,Forged
198,8,0,0,0,643080,524987,5173,4684,14977,0.813990995,0.813990995,0.813990995,0.203122535,0.108768256,0.11375419,0.044709802,0.095650802,23.18123173,1.178057874,Original
198,9,11521,4684,12043,2131,10276,5840,5112,9919,0.188228773,0.044709802,0.115746916,0.094133545,0.099330009,0.512947142,0.518972909,0.702998806,2.824670553,1.145573342,Original
198,10,6309,5112,24646,24425,31919,57617,37348,38347,0.431714749,0.518972909,0.601968236,0.156171726,0.232618547,0.601477094,0.089609958,0.178777955,28.93957197,3.416424996,Original
198,11,36422,37348,40021,2226720,853122,0,0,0,0.167160054,0.089609958,0.291412268,0.582979308,0.245706981,1.161844149,1.161844149,1.161844149,112.1463732,4.290080139,Original
198,12,0,0,0,524987,0,12043,633555,0,0.722745171,0.722745171,0.722745171,0.108768256,0.722745171,0.115746916,0.021210721,0.722745171,104.6151306,1.122468466,Original
198,13,14977,633555,0,10276,0,24646,695384,0,0.095650802,0.021210721,0.729934313,0.099330009,0.729934313,0.601968236,0.793018824,0.729934313,38.84285491,1.16739608,Original
198,14,9919,695384,0,31919,0,40021,1047603,0,0.702998806,0.793018824,1.352686684,0.232618547,1.352686684,0.291412268,0.068365954,1.352686684,70.95777076,2.278323828,Original
198,15,38347,1047603,0,853122,0,0,0,0,0.178777955,0.068365954,1.304047189,0.245706981,1.304047189,1.304047189,1.304047189,1.304047189,128.624113,2.861764541,Original
199,0,0,0,0,0,1167098,0,713541,23650,0.459873753,0.459873753,0.459873753,0.459873753,0.325447242,0.459873753,0.145111284,0.15549786,94.17833076,1.465311828,Forged
199,1,0,713541,25996,0,21572,0,809685,27113,0.324070912,0.145111284,0.469356279,0.324070912,0.293416258,0.324070912,0.317642269,0.825900889,45.85120478,0.900797305,Forged
199,2,0,809685,24468,0,30934,0,1011382,64235,0.6400819,0.317642269,0.06468421,0.6400819,0.603893175,0.6400819,0.052172947,0.37522731,69.84291123,1.527418547,Forged
199,3,0,1011382,52896,0,2150679,0,0,0,0.592176507,0.052172947,0.623216764,0.592176507,0.396951544,0.592176507,0.592176507,0.592176507,163.5384328,1.541412477,Forged
199,4,0,0,0,1167098,2480240,25996,17493,7699,0.77197155,0.77197155,0.77197155,0.325447242,0.370271427,0.469356279,0.199275355,0.320970091,129.5243452,1.850343744,Forged
199,5,23650,17493,18065,21572,1352,24468,13237,5464,0.15549786,0.199275355,0.172113514,0.293416258,0.124382266,0.06468421,0.581668284,0.753597549,4.001866635,1.227498863,Forged
199,6,27113,13237,4222,30934,19293,52896,60570,62151,0.825900889,0.581668284,0.701174691,0.603893175,0.184536934,0.623216764,0.242784648,0.124936432,43.12988248,3.484400609,Forged
199,7,64235,60570,19178,2150679,3615052,0,0,0,0.37522731,0.242784648,0.41132852,0.396951544,0.348996119,0.916232659,0.916232659,0.916232659,225.0684378,2.786356461,Forged
199,8,0,0,0,2480240,3451529,18065,8633,43186,0.481964667,0.481964667,0.481964667,0.370271427,0.375244866,0.172113514,0.053411526,0.301937993,215.4790891,0.754356603,Original
199,9,7699,8633,11031,1352,10439,4222,2394,10328,0.320970091,0.053411526,0.328287656,0.124382266,0.255039798,0.701174691,0.872193385,1.075411594,1.249848351,0.745699108,Original
199,10,5464,2394,37575,19293,38429,19178,21224,40770,0.753597549,0.872193385,0.680608075,0.184536934,0.240092852,0.41132852,0.081016887,0.373507538,18.58271466,2.733309313,Original
199,11,62151,21224,74437,3615052,4050544,0,0,0,0.124936432,0.081016887,0.30481471,0.348996119,0.439670442,1.202162953,1.202162953,1.202162953,291.2137144,3.096124251,Original
199,12,0,0,0,3451529,0,11031,3330616,0,0.820531565,0.820531565,0.820531565,0.375244866,0.820531565,0.328287656,0.075015742,0.820531565,399.6971589,1.306460822,Original
199,13,43186,3330616,0,10439,0,37575,3510600,0,0.301937993,0.075015742,0.751411353,0.255039798,0.751411353,0.680608075,0.901417291,0.751411353,211.4724706,1.036204538,Original
199,14,10328,3510600,0,38429,0,74437,3570530,0,1.075411594,0.901417291,1.415760189,0.240092852,1.415760189,0.30481471,0.147643776,1.415760189,233.1549498,2.940384828,Original
199,15,40770,3570530,0,4050544,0,0,0,0,0.373507538,0.147643776,1.523159137,0.439670442,1.523159137,1.523159137,1.523159137,1.523159137,471.1627319,3.772388353,Original
2,0,0,0,0,0,8309435,0,3110146,25937,0.132001029,0.132001029,0.132001029,0.132001029,0.083656905,0.132001029,0.699058848,0.620603179,957.8340225,0.449446896,Forged
2,1,0,3110146,68621,0,8364,0,2186413,44971,0.820814933,0.699058848,0.771560675,0.820814933,0.087047288,0.820814933,0.23701501,0.2875353,85.17739487,1.260326587,Forged
2,2,0,2186413,11334,0,51805,0,4319054,62388,0.601715839,0.23701501,0.165943881,0.601715839,0.405983993,0.601715839,0.101133632,0.131961281,271.1429455,1.633568026,Forged
2,3,0,4319054,80160,0,4521097,0,0,0,0.605940487,0.101133632,0.479983572,0.605940487,0.069895088,0.605940487,0.605940487,0.605940487,521.708095,0.911598191,Forged
2,4,0,0,0,8309435,8322379,68621,21692,37613,0.050833446,0.050833446,0.050833446,0.083656905,0.115438185,0.771560675,0.694964994,0.700547023,505.5872847,0.344205923,Forged
2,5,25937,21692,21934,8364,1071,11334,5439,2165,0.620603179,0.694964994,0.580669784,0.087047288,0.015604725,0.165943881,0.348670955,0.620033512,1.877969619,0.877844402,Forged
2,6,44971,5439,5397,51805,15090,80160,87324,88039,0.2875353,0.348670955,0.336677516,0.405983993,0.286181783,0.479983572,0.532783425,0.61663795,42.1952188,2.645763258,Forged
2,7,62388,87324,22972,4521097,4998478,0,0,0,0.131961281,0.532783425,0.817099861,0.069895088,0.122311074,0.547800186,0.547800186,0.547800186,305.7783681,0.693595462,Forged
2,8,0,0,0,8322379,8324671,21934,37720,39329,0.165785389,0.165785389,0.165785389,0.115438185,0.012838729,0.580669784,0.586331827,0.604060363,506.1686361,0.716232833,Original
2,9,37613,37720,42364,1071,4482,5397,3901,5418,0.700547023,0.586331827,0.577549512,0.015604725,0.027564546,0.336677516,0.606944757,0.918242936,1.763739046,0.916159747,Original
2,10,2165,3901,12475,15090,14014,22972,23456,47801,0.620033512,0.606944757,0.601349848,0.286181783,0.32441866,0.817099861,0.898278363,0.81896221,13.49053022,2.576011195,Original
2,11,88039,23456,46221,4998478,5105791,0,0,0,0.61663795,0.898278363,1.177141463,0.122311074,0.090038218,0.429134568,0.429134568,0.429134568,302.0408937,0.63121919,Original
2,12,0,0,0,8324671,0,42364,1395453,0,0.174439931,0.174439931,0.174439931,0.012838729,0.174439931,0.577549512,0.595404582,0.174439931,864.9146299,0.7227551,Original
2,13,39329,1395453,0,4482,0,12475,389812,0,0.604060363,0.595404582,0.768214227,0.027564546,0.768214227,0.601349848,0.914079413,0.768214227,23.99911892,1.121785671,Original
2,14,5418,389812,0,14014,0,46221,998413,0,0.918242936,0.914079413,1.421675259,0.32441866,1.421675259,1.177141463,1.092384364,1.421675259,47.54827535,3.556349868,Original
2,15,47801,998413,0,5105791,0,0,0,0,0.81896221,1.092384364,0.452472368,0.090038218,0.452472368,0.452472368,0.452472368,0.452472368,511.2036105,1.508519504,Original
20,0,0,0,0,0,1007331,0,1690920,10203,1.190118758,1.190118758,1.190118758,1.190118758,0.392997982,1.190118758,0.751185638,0.977777958,112.1217043,4.25580945,Forged
20,1,0,1690920,80362,0,12073,0,4755565,54382,0.505718424,0.751185638,0.361405914,0.505718424,0.239365736,0.505718424,0.066824982,1.288263903,254.8069809,1.909703874,Forged
20,2,0,4755565,15021,0,81776,0,4557050,232898,0.495644769,0.066824982,0.231086653,0.495644769,1.289206728,0.495644769,0.252255072,1.333539066,417.8191611,2.690378045,Forged
20,3,0,4557050,91413,0,1277953,0,0,0,0.662578039,0.252255072,1.070171063,0.662578039,1.089401283,0.662578039,0.662578039,0.662578039,480.2252704,6.348501661,Forged
20,4,0,0,0,1007331,1561737,80362,12196,31134,0.82226887,0.82226887,0.82226887,0.392997982,0.212454439,0.361405914,0.591079219,0.493116486,146.3836309,2.935534692,Forged
20,5,10203,12196,10983,12073,1908,15021,7019,5516,0.977777958,0.591079219,0.381855614,0.239365736,0.10415693,0.231086653,1.493252187,1.682558553,1.737679943,0.703261122,Forged
20,6,54382,7019,8543,81776,46812,91413,93281,81956,1.288263903,1.493252187,1.413375019,1.289206728,0.242138888,1.070171063,0.367721447,0.721064577,94.05734568,5.992158787,Forged
20,7,232898,93281,154022,1277953,1303920,0,0,0,1.333539066,0.367721447,0.482292432,1.089401283,0.533008947,1.69363269,1.69363269,1.69363269,374.0203509,11.40748438,Forged
20,8,0,0,0,1561737,917977,10983,25867,24668,0.616183995,0.616183995,0.616183995,0.212454439,0.34629983,0.381855614,0.283940747,0.309284713,97.54862514,2.582812752,Original
20,9,31134,25867,20256,1908,4155,8543,9386,11039,0.493116486,0.283940747,0.593254708,0.10415693,0.564062949,1.413375019,1.603860932,1.802585014,2.306350216,0.974166117,Original
20,10,5516,9386,16383,46812,61536,154022,142276,177389,1.682558553,1.603860932,1.208057546,0.242138888,0.386835157,0.482292432,0.657244491,0.790550378,67.91998547,5.534228429,Original
20,11,81956,142276,144756,1303920,1145012,0,0,0,0.721064577,0.657244491,0.337342255,0.533008947,0.282234535,2.138985004,2.138985004,2.138985004,426.2309555,13.54696802,Original
20,12,0,0,0,917977,0,20256,100515,0,0.951476174,0.951476174,0.951476174,0.34629983,0.951476174,0.593254708,0.061242661,0.951476174,71.44595025,2.508874421,Original
20,13,24668,100515,0,4155,0,16383,176449,0,0.309284713,0.061242661,0.915850082,0.564062949,0.915850082,1.208057546,1.458551287,0.915850082,13.0037269,2.085862753,Original
20,14,11039,176449,0,61536,0,144756,717430,0,1.802585014,1.458551287,2.008371211,0.386835157,2.008371211,0.337342255,0.442101609,2.008371211,163.7887971,8.929214865,Original
20,15,177389,717430,0,1145012,0,0,0,0,0.790550378,0.442101609,2.344854979,0.282234535,2.344854979,2.344854979,2.344854979,2.344854979,370.1436092,12.26595281,Original
200,0,0,0,0,0,1378148,0,3799737,29033,0.181595755,0.181595755,0.181595755,0.181595755,0.431658828,0.181595755,0.032827174,0.215617045,425.8186961,0.459477761,Forged
200,1,0,3799737,32905,0,18518,0,3889059,46102,0.15118099,0.032827174,0.458301209,0.15118099,0.241624093,0.15118099,0.315622205,0.330437812,239.8880096,0.358952606,Forged
200,2,0,3889059,18376,0,45334,0,3739194,52816,0.465517388,0.315622205,0.135382193,0.465517388,0.042050027,0.465517388,0.076708795,0.072553021,232.9967225,0.597387054,Forged
200,3,0,3739194,52826,0,2278888,0,0,0,0.540974956,0.076708795,0.073581037,0.540974956,0.07573889,0.540974956,0.540974956,0.540974956,447.3576379,0.69568722,Forged
200,4,0,0,0,1378148,1132393,32905,14374,4878,0.594542144,0.594542144,0.594542144,0.431658828,0.361529832,0.458301209,0.219681036,0.386513061,52.67126697,1.24741822,Forged
200,5,29033,14374,23705,18518,1280,18376,5603,1139,0.215617045,0.219681036,0.145922075,0.241624093,0.171038093,0.135382193,0.122846822,0.30574255,3.550712194,1.084280514,Forged
200,6,46102,5603,3676,45334,1964,52826,26213,25235,0.330437812,0.122846822,0.254839033,0.042050027,0.194884155,0.073581037,0.034394386,0.06626049,11.86183855,0.994033243,Forged
200,7,52816,26213,6439,2278888,2269177,0,0,0,0.072553021,0.034394386,0.177973003,0.07573889,0.096899469,0.498374206,0.498374206,0.498374206,125.148393,1.168260062,Forged
200,8,0,0,0,1132393,2869691,23705,5955,33704,0.243903073,0.243903073,0.243903073,0.361529832,0.037343758,0.145922075,0.027299586,0.124806737,159.1436989,0.68055387,Original
200,9,4878,5955,11093,1280,9791,3676,765,9858,0.386513061,0.027299586,0.035078802,0.171038093,0.104126945,0.254839033,0.446847219,0.223139376,0.805261787,0.476311377,Original
200,10,1139,765,11424,1964,11185,6439,7847,16504,0.30574255,0.446847219,0.550140675,0.194884155,0.226929224,0.177973003,0.248738149,0.158678356,1.005923118,0.560092724,Original
200,11,25235,7847,37565,2269177,3773381,0,0,0,0.06626049,0.248738149,0.025755928,0.096899469,0.093563582,0.425669824,0.425669824,0.425669824,227.5987177,0.579969068,Original
200,12,0,0,0,2869691,0,11093,3812700,0,0.255775678,0.255775678,0.255775678,0.037343758,0.255775678,0.035078802,0.133902201,0.255775678,450.4353283,0.526870293,Original
200,13,33704,3812700,0,9791,0,11424,3909619,0,0.124806737,0.133902201,0.122438023,0.104126945,0.122438023,0.550140675,0.326445327,0.122438023,236.1575212,0.33270541,Original
200,14,9858,3909619,0,11185,0,37565,3868300,0,0.223139376,0.326445327,0.447959509,0.226929224,0.447959509,0.025755928,0.07268344,0.447959509,239.3234953,0.587283578,Original
200,15,16504,3868300,0,3773381,0,0,0,0,0.158678356,0.07268344,0.518393135,0.093563582,0.518393135,0.518393135,0.518393135,0.518393135,456.875746,0.676816381,Original
201,0,0,0,0,0,1164797,0,3147982,13752,0.52221746,0.52221746,0.52221746,0.52221746,0.119710965,0.52221746,0.085259834,0.089624543,253.8099325,1.196553149,Forged
201,1,0,3147982,48687,0,13688,0,3639160,16778,0.604160648,0.085259834,0.082484838,0.604160648,0.044857595,0.604160648,0.23349162,0.067960678,193.5458136,0.853762052,Forged
201,2,0,3639160,14560,0,19749,0,3837480,63531,0.785546787,0.23349162,0.205171503,0.785546787,0.167871125,0.785546787,0.123903201,0.128026376,262.3048395,1.35164081,Forged
201,3,0,3837480,27843,0,4930278,0,0,0,0.893378816,0.123903201,0.288908862,0.893378816,0.247885224,0.893378816,0.893378816,0.893378816,555.2943048,1.726609366,Forged
201,4,0,0,0,1164797,2280880,48687,10960,11445,0.626758113,0.626758113,0.626758113,0.119710965,0.336363079,0.082484838,0.040155454,0.162169131,111.6924089,1.304512547,Forged
201,5,13752,10960,16119,13688,1613,14560,3275,2814,0.089624543,0.040155454,0.310238004,0.044857595,0.13149012,0.205171503,0.044433371,0.439265467,2.462746825,1.012286928,Forged
201,6,16778,3275,1891,19749,5554,27843,19205,19863,0.067960678,0.044433371,0.174467872,0.167871125,0.405115249,0.288908862,0.042764768,0.382609125,4.838106092,1.049622534,Forged
201,7,63531,19205,30863,4930278,1585701,0,0,0,0.128026376,0.042764768,0.363441541,0.247885224,0.341842661,0.682265799,0.682265799,0.682265799,266.0753748,1.365456449,Forged
201,8,0,0,0,2280880,4706285,16119,12693,56579,0.310761978,0.310761978,0.310761978,0.336363079,0.41697088,0.310238004,0.181196234,0.633942557,307.0365972,0.588894267,Original
201,9,11445,12693,19527,1613,13672,1891,2133,14307,0.162169131,0.181196234,0.24734493,0.13149012,0.463409184,0.174467872,0.561987028,1.25213167,1.483412743,0.812602975,Original
201,10,2814,2133,29846,5554,30681,30863,32418,34592,0.439265467,0.561987028,0.152298127,0.405115249,0.788928644,0.363441541,0.079006356,0.241841255,10.77113285,1.919341856,Original
201,11,19863,32418,87566,1585701,1117948,0,0,0,0.382609125,0.079006356,0.774654962,0.341842661,0.231648067,0.953176407,0.953176407,0.953176407,65.42173767,2.725867504,Original
201,12,0,0,0,4706285,0,19527,4921979,0,0.69819126,0.69819126,0.69819126,0.41697088,0.69819126,0.24734493,0.217730019,0.69819126,605.4245443,1.34348068,Original
201,13,56579,4921979,0,13672,0,29846,4025530,0,0.633942557,0.217730019,0.907644944,0.463409184,0.907644944,0.152298127,0.937380326,0.907644944,266.3346117,1.255762225,Original
201,14,14307,4025530,0,30681,0,87566,2920686,0,1.25213167,0.937380326,1.561856375,0.788928644,1.561856375,0.774654962,0.550789148,1.561856375,252.7363851,3.620695133,Original
201,15,34592,2920686,0,1117948,0,0,0,0,0.241841255,0.550789148,1.114974235,0.231648067,1.114974235,1.114974235,1.114974235,1.114974235,307.1239251,3.619924012,Original
202,0,0,0,0,0,2908319,0,4715904,22478,0.287254447,0.287254447,0.287254447,0.287254447,0.706624883,0.287254447,0.03794405,0.367139555,538.7910693,0.727875366,Forged
202,1,0,4715904,48646,0,19604,0,5430835,81784,0.316434314,0.03794405,0.701229466,0.316434314,0.355489942,0.316434314,0.385074904,0.789487365,295.0909884,0.500678523,Forged
202,2,0,5430835,22799,0,94652,0,6773121,110816,0.679156852,0.385074904,0.095376088,0.679156852,0.563238364,0.679156852,0.055085436,0.864947837,375.607147,1.184131878,Forged
202,3,0,6773121,127960,0,4669471,0,0,0,0.671706257,0.055085436,0.524891123,0.671706257,0.828749111,0.671706257,0.671706257,0.671706257,870.5733442,1.985592893,Forged
202,4,0,0,0,2908319,1212471,48646,10207,15962,0.941809881,0.941809881,0.941809881,0.706624883,0.083135958,0.701229466,0.354765481,0.105352306,130.4538032,1.934399274,Forged
202,5,22478,10207,7814,19604,3282,22799,7396,8933,0.367139555,0.354765481,0.400890525,0.355489942,0.445002707,0.095376088,0.519431946,0.412185855,3.787521124,1.271504728,Forged
202,6,81784,7396,9615,94652,26805,127960,45371,41446,0.789487365,0.519431946,0.318432092,0.563238364,0.243547942,0.524891123,0.309218776,0.206922051,56.98206991,4.615985814,Forged
202,7,110816,45371,54437,4669471,2669150,0,0,0,0.864947837,0.309218776,0.484667602,0.828749111,0.427073503,1.257197306,1.257197306,1.257197306,259.528046,5.909032153,Forged
202,8,0,0,0,1212471,775574,7814,12228,38037,0.972711485,0.972711485,0.972711485,0.083135958,0.084820014,0.400890525,0.054564724,0.082854801,57.46129721,2.373930258,Original
202,9,15962,12228,22482,3282,21066,9615,12342,18785,0.105352306,0.054564724,0.122907346,0.445002707,0.114446478,0.318432092,0.151317759,0.786288888,6.98817515,1.948800346,Original
202,10,8933,12342,58316,26805,60394,54437,37419,70457,0.412185855,0.151317759,0.154939716,0.243547942,0.7750029,0.484667602,0.068908205,0.154716924,56.19218582,3.721119945,Original
202,11,41446,37419,80312,2669150,1994493,0,0,0,0.206922051,0.068908205,0.71520247,0.427073503,0.114770125,1.027296077,1.027296077,1.027296077,178.9792608,3.944653156,Original
202,12,0,0,0,775574,0,22482,1821237,0,0.920838194,0.920838194,0.920838194,0.084820014,0.920838194,0.122907346,0.041004366,0.920838194,199.1519927,2.4723025,Original
202,13,38037,1821237,0,21066,0,58316,1210631,0,0.082854801,0.041004366,0.92537344,0.114446478,0.92537344,0.154939716,0.878722912,0.92537344,107.5774522,2.070935557,Original
202,14,18785,1210631,0,60394,0,80312,1357368,0,0.786288888,0.878722912,1.583384342,0.7750029,1.583384342,0.71520247,0.695107228,1.583384342,155.2670668,6.898167851,Original
202,15,70457,1357368,0,1994493,0,0,0,0,0.154716924,0.695107228,1.092466525,0.114770125,1.092466525,1.092466525,1.092466525,1.092466525,265.4441137,3.539271533,Original
203,0,0,0,0,0,663241,0,66196,5510,0.531973867,0.531973867,0.531973867,0.531973867,0.12992949,0.531973867,0.050157038,0.090188901,39.29809317,1.096111972,Forged
203,1,0,66196,16155,0,2159,0,151628,6866,0.528461174,0.050157038,0.11340189,0.528461174,0.104539454,0.528461174,0.577412366,0.531072344,7.63097167,1.345515748,Forged
